 0.2   3.80 -1.34E-01  8.66E-02  4.01E-02  5.28E-03 -3.13E-03  2.32E-04  4.59E-02 -3.69E-18  3.06E-04  0.00E+00
 0.2   3.90 -1.44E-01  9.30E-02  4.33E-02  5.40E-03 -3.33E-03  2.37E-04  4.93E-02  2.22E-17  3.34E-04  0.00E+00
 0.2   4.00 -1.51E-01  9.74E-02  4.55E-02  5.55E-03 -3.48E-03  2.45E-04  5.17E-02  1.21E-08  3.53E-04  5.55E-07
 0.2   4.10 -1.63E-01  1.05E-01  4.93E-02  5.66E-03 -3.72E-03  2.58E-04  5.57E-02  1.62E-07  3.87E-04  7.61E-06
 0.2   4.20 -1.76E-01  1.14E-01  5.36E-02  5.77E-03 -3.99E-03  3.04E-04  6.02E-02  9.27E-07  4.27E-04  4.33E-05
 0.2   4.30 -1.87E-01  1.20E-01  5.66E-02  5.91E-03 -4.21E-03  6.67E-04  6.35E-02  1.09E-05  4.55E-04  3.52E-04
 0.2   4.40 -2.02E-01  1.30E-01  6.10E-02  6.05E-03 -4.52E-03  1.49E-03  6.82E-02  5.61E-05  5.03E-04  1.07E-03
 0.2   4.50 -2.15E-01  1.39E-01  6.14E-02  6.86E-03 -4.79E-03  4.94E-03  6.93E-02  6.62E-04  5.38E-04  4.10E-03
 0.2   4.60 -2.34E-01  1.51E-01  6.31E-02  8.55E-03 -5.17E-03  8.43E-03  7.16E-02  2.11E-03  5.95E-04  7.21E-03
 0.2   4.70 -2.34E-01  1.50E-01  5.36E-02  1.46E-02 -5.17E-03  1.29E-02  6.35E-02  7.27E-03  6.08E-04  1.10E-02
 0.2   4.80 -2.02E-01  1.30E-01  1.98E-02  4.34E-02 -4.61E-03  1.13E-02  3.39E-02  3.13E-02  5.43E-04  8.97E-03
 0.2   4.90 -2.02E-01  1.30E-01  3.08E-02  2.85E-02 -4.52E-03  1.33E-02  4.33E-02  1.85E-02  6.04E-04  1.08E-02
 0.2   5.00 -1.95E-01  1.25E-01  2.72E-02  3.05E-02 -4.35E-03  1.28E-02  4.01E-02  1.99E-02  6.33E-04  1.03E-02
 0.2   6.00 -1.28E-01  1.10E-01 -1.95E-02  5.16E-02 -1.20E-02  6.00E-04  4.12E-03  1.55E-02  2.12E-04  2.86E-04
 0.2   7.00 -2.46E-01  2.38E-01 -2.33E-02  4.77E-02 -1.52E-02  5.12E-04  3.43E-03  4.44E-03  1.14E-04  1.44E-04
 0.2   8.00 -3.66E-01  3.63E-01 -2.67E-02  4.69E-02 -1.58E-02  4.55E-04  1.67E-03  7.86E-04  4.81E-05  4.19E-05
